museum,lng,lat
汉中市博物馆,107.02943020926463,33.073799907833795
城固县博物馆,107.34061258029828,33.162399385178446
城固县张骞纪念馆,107.30252604362514,33.16202967720125
洋县文物博物馆,107.55246428058284,33.22886258931486
勉县武侯祠博物馆,106.64190588344879,33.155653345946476
勉县武侯墓博物馆,106.65901734578614,33.129490120802615
宁强县博物馆,106.26458864382062,32.835380199208785
略阳县江神庙民俗博物馆,106.15921848546682,33.33319581378898
略阳县灵岩寺博物馆,106.15269696712548,33.30372709671798
镇巴县博物馆,107.9028947871446,32.54243113746463
榆林学院陕北历史文化博物馆,109.72809599690548,38.29937005677092
榆林市汉画像石博物馆,109.7573836311084,38.29816719616903
绥德县博物馆,110.26942603620651,37.511926531210456
米脂县博物馆,110.19045141746625,37.761397514329296
米脂县杨家沟革命纪念馆,110.33649846626179,37.76410340202054
佳县神泉堡革命纪念馆,110.44971388595641,38.00746807951309
安康博物馆,109.013965124958,32.692325612489256
旬阳县博物馆,109.3715567433842,32.83986422177221
商洛市博物馆,109.92441788136406,33.87863385220776
洛南县博物馆,110.15217659595822,34.09563306753532
丹凤县博物馆,110.33356028859974,33.701537322920714
商南县博物馆,110.90164716599044,33.524068200980615
山阳县博物馆,113.26048370971498,35.22027235297734
镇安县博物馆,109.16368453650887,33.427545280753556
甘肃地质博物馆,98.29620384300111,39.77796014739059
秦腔博物馆,103.82198079942418,36.07240048900386
甘肃简牍博物馆,103.83247812812213,36.06546488736762
兰州市博物馆,103.84052119633628,36.067234693545565
八路军兰州办事处纪念馆,103.83300004362344,36.056431284740086
甘肃省博物馆,98.29620384300111,39.77796014739059
兰州战役纪念馆,103.8047949573906,36.04482385981146
兰州市地震博物馆,103.73696597443484,36.12075640443828
红古区博物馆,102.86542781272101,36.35186342317893
甘肃永登鲁土司衙门博物馆,102.84467228425184,36.5951054944896
皋兰县博物馆,103.95346415996974,36.33814214867315
榆中县博物馆,104.11800597175744,35.847958887597024
嘉峪关长城博物馆,98.2266970050138,39.813596941036046
嘉峪关城市博物馆,98.29549939182019,39.78156444921136
金昌市博物馆,102.19460568669837,38.52582009209263
永昌县博物馆,101.98051738535507,38.25266872189202
永昌保卫战纪念馆,101.97946358316133,38.252940956889034
白银国家矿山精神纪念馆,104.18761270131745,36.5324401720205
白银市博物馆,104.1444508283435,36.55082533041454
靖远县红军渡河战役纪念馆,104.68830699256912,36.57151393167866
靖远县博物馆,104.682515077963,36.577096288836835
会宁县博物馆,105.0596069327387,35.69850805309429
景泰县博物馆,104.07348298627475,37.19878293553776
天水市博物馆,105.73141674566955,34.58741188165064
清水县博物馆,106.14359506620673,34.753882906362854
秦安县博物馆,105.67860940711275,34.86574427685537
甘谷县博物馆,105.34247534291173,34.738300137397694
武山县博物馆,104.89742838308665,34.72766910163516
武威市博物馆,102.64455434036918,37.93437780815811
武威市雷台汉文化博物馆,102.64476319640026,37.947753555489996
民勤县博物馆,103.09620555247307,38.62925290504916
民勤防沙治沙纪念馆,103.00035096472537,38.522904078768015
古浪县博物馆,102.90110096181104,37.470724972222634
古浪战役纪念馆,102.8968964428716,37.46494100458282
天祝藏族自治县博物馆,103.14019799872156,36.99483190684452
张掖市甘州区西路军烈士纪念馆,100.45983096381062,38.94717868773716
甘州区博物馆,100.48455772127826,38.9347814717853
民乐县博物馆,100.8194290374239,38.436842233981295
临泽县博物馆,100.17055476077383,39.15851444472609
高台县博物馆,99.82575950433726,39.38364604680699
平凉市博物馆,106.67144234827796,35.549232050463516
泾川县博物馆,107.37451813363634,35.33866859782093
灵台县博物馆,107.62746120252491,35.07158181695951
崇信县博物馆,107.04141513188709,35.308615839828015
华亭县博物馆,106.65177367964534,35.21807251749376
庄浪县博物馆,106.05123425807898,35.20809664398547
静宁县博物馆,105.73841580322,35.52825718913639
静宁县界石铺红军长征毛泽东旧居纪念馆,105.55322149860515,35.61639581601216
酒泉市肃州区博物馆,98.51432185303162,39.75124550996345
金塔县博物馆,98.89480103822434,39.98310305177185
瓜州县博物馆,95.78833185754101,40.525650805765075
玉门市博物馆,97.05171169118218,40.29762002088378
敦煌研究院,94.81879296638557,40.05231506268809
敦煌市博物馆,94.6682169307004,40.13541427503195
庆阳市博物馆,107.6493856959542,35.71521598356201
庆城县博物馆,107.89857196136948,36.00512889452462
环县博物馆,107.31286077902578,36.57278286281685
南梁革命纪念馆,116.36485085550497,40.69361447108547
华池县博物馆,107.99952982271938,36.46317230971899
陇东古石刻艺术博物馆,114.30221257273963,22.732311160950513
正宁县博物馆,108.3681013395635,35.49540504435672
宁县博物馆,107.93383844755516,35.507850410575614
镇原县博物馆,107.21423536793255,35.67834037888279
定西市博物馆,104.63242008306302,35.586832926561875
安定区博物馆,120.24023045064938,23.103684598181406
通渭县博物馆,105.24840362210966,35.217216821266426
陇西县博物馆,104.64138059069448,35.01019716231762
渭源县博物馆,104.22583344483378,35.1366924830745
临洮县博物馆,103.8656010776999,35.400587040257776
漳县博物馆,104.46339779288319,34.85026763091154
岷县博物馆,104.05140093005903,34.442413787441275
陇南市博物馆,104.9668643447692,33.37603215910919
成县博物馆,105.73760436385282,33.76513057276464
哈达铺红军长征纪念馆,121.31686723693633,40.94560586701613
西和县博物馆,105.30761048911957,34.016787358436645
两当县博物馆,106.30856599853655,33.92804009804819
两当兵变纪念馆,106.31308501423504,33.927420042706444
临夏州博物馆,103.24981327942386,35.607662837994866
临夏市胡廷珍烈士纪念馆,103.25592238570557,35.62062177008664
临夏市博物馆,103.22207971375323,35.596983359119584
临夏县博物馆,103.24954917760394,35.60989877268906
康乐县博物馆,103.71547554222798,35.37610976070173
永靖县博物馆,103.31909500205036,35.94300891310003
广河县齐家文化博物馆,103.5776970363296,35.49469792130183
和政县肋巴佛革命纪念馆,103.36255610058971,35.44400491051547
东乡族自治县民族博物馆,103.39760789175851,35.670345012845274
积石山保安族东乡族撒拉族自治县博物馆,102.88251807504834,35.72349932363978
临潭县洮州民俗博物馆,103.36053329624235,34.69863941152157
中共中央西北局洮州会议纪念馆,116.34012571498724,39.91062810970765
卓尼县博物馆,103.51361578396147,34.59491643280379
甘肃舟曲特大山洪泥石流抢险救援纪念馆,104.37800954229336,33.78847419176817
青海省博物馆,121.45250031978522,31.253000353044467
青海藏医药文化博物馆,118.72231532739357,32.00050491826547
湟中县博物馆,101.57861675781865,36.50662754628146
湟源县博物馆,101.2624486115435,36.68858751490262
海晏县西海郡博物馆,100.99522904267653,36.90665702695638
黄南州民族博物馆,102.02242827807585,35.525804586515534
海南州民族博物馆,116.32460883476062,39.95481941699757
贵德县博物馆,101.43953310384482,36.046158080751304
玉树州博物馆,97.01747151904165,33.00940385969283
格尔木市博物馆,94.86422189297508,36.41224782495188
宁夏邮政博物馆,106.28265033372644,38.472564395299436
贺兰山自然博物馆,106.04300766604916,38.61493504537462
宁夏交通博物馆,120.41180961359262,36.08524139986461
宁夏回族自治区地质博物馆,106.24267879277116,38.505147912982125
宁夏回族自治区固原博物馆,106.28259823200686,36.011248528440696
吐鲁番博物馆,89.19771495807005,42.948874168153594
乌鲁木齐市博物馆,87.62443993536046,43.830763204290484
新疆维吾尔自治区博物馆,116.37749100216642,39.88624710609514
呼图壁县博物馆,86.90514380673059,44.1976545961318
玛纳斯县博物馆,86.22239990896286,44.29593830649154
吉木萨尔县博物馆,89.1871228581408,44.005717795203225
北庭高昌回鹘佛寺遗址博物馆,89.19245888270062,42.94854869168373
博尔塔拉蒙古自治州博物馆,82.07291475827434,44.9121964134647
巴音郭楞蒙古自治州博物馆,86.1517138653326,41.7702873304504
尉犁县罗布淖尔博物馆,86.27101000485484,41.34036889467656
和硕县博物馆,86.88368903725248,42.28806506242823
阿克苏地区博物馆,80.26694348473501,41.17502986007749
沙雅县博物馆,82.78882373614826,41.227749329027176
乌什县博物馆,79.23086899089708,41.22087110699948
柯坪县博物馆,79.05321353561362,40.51405552096561
乌恰县博物馆,75.2614369627287,39.710175171468926
喀什大学民俗博物馆,76.00515433512227,39.483533941595034
喀什地区博物馆,75.99639055639747,39.47609674864479
疏勒县张骞纪念馆,76.07668469610132,39.396313249520986
泽普县博物馆,77.26655942376085,38.19072551633278
叶城县博物馆,77.4268598860832,37.88839252130368
巴楚县博物馆,78.55570140180049,39.79078837708006
和田地区博物馆,79.93341297939355,37.09806092710778
民丰县博物馆,82.70271342758947,37.07025696823114
伊犁哈萨克自治州博物馆,81.3305377475322,43.92272313749215
伊宁市汉家公主纪念馆,81.3246396532148,43.93525191015009
新源县唐加勒克纪念馆,83.26180799733365,43.41826404168214
特克斯县博物馆,81.84258724924386,43.224248213467376
塔城地区博物馆,82.9872355184064,46.750948254373434
额敏县博物馆,83.63337445478265,46.53188486130856
托里县博物馆,83.6129094383153,45.94274280504971
阿勒泰地区博物馆,88.14792620373527,47.85072787010195
阿勒泰市博物馆,88.13922656402383,47.83275264847511
布尔津县博物馆,86.86854063200094,47.71157923136891
富蕴县博物馆,89.53195340805546,46.99995105305454
福海县博物馆,87.4931572463246,47.118140737535164
哈巴河县博物馆,86.4202644435258,48.06487542160175
青河县博物馆,90.38944440719293,46.680193967050094
吉木乃县博物馆,85.88081824070636,47.44901841325684
新疆兵团军垦博物馆,114.06159892671609,22.64185138747858
轻武器博物馆,121.45250031978522,31.253000353044467
金殿水晶博物馆 ,114.0157722304619,22.546171457071345
自然博物馆,116.40611595639463,39.88952521135613
中国园林博物馆,119.33199734311829,31.81543987677751
中国航空博物馆,116.40835902525303,39.532499065853976
清华大学-艺术博物馆,116.34221301767022,40.00764009621226
中国人民革命军事博物馆,116.34020782011083,39.96292402674541
中国陶瓷馆博物馆区,113.09234030719995,23.007707040488185
北京市昌平区博物馆,116.23761791731043,40.22641337159427
北京天文馆,116.3432075317003,39.94327274630215
北京海洋馆,116.34754194561651,39.9502772736695
中国科学技术馆,116.40503969656312,40.01238417763018
